id,date,value
ch.kof.globalbaro.leading,1996-03-01,91.3602633664594
ch.kof.globalbaro.leading,1996-04-01,93.4074355690326
ch.kof.globalbaro.leading,1996-05-01,89.9290053925693
ch.kof.globalbaro.leading,1996-06-01,93.0845246704647
ch.kof.globalbaro.leading,1996-07-01,93.9100982971268
ch.kof.globalbaro.leading,1996-08-01,101.374189863546
ch.kof.globalbaro.leading,1996-09-01,103.420096779932
ch.kof.globalbaro.leading,1996-10-01,104.357663688397
ch.kof.globalbaro.leading,1996-11-01,106.747386290697
ch.kof.globalbaro.leading,1996-12-01,103.314488381973
ch.kof.globalbaro.leading,1997-01-01,102.083749261889
ch.kof.globalbaro.leading,1997-02-01,102.937751275659
ch.kof.globalbaro.leading,1997-03-01,105.12692753916
ch.kof.globalbaro.leading,1997-04-01,103.054248320871
ch.kof.globalbaro.leading,1997-05-01,103.479427387229
ch.kof.globalbaro.leading,1997-06-01,101.509376274276
ch.kof.globalbaro.leading,1997-07-01,101.182132862007
ch.kof.globalbaro.leading,1997-08-01,102.27117247925
ch.kof.globalbaro.leading,1997-09-01,101.668697981891
ch.kof.globalbaro.leading,1997-10-01,104.555526067324
ch.kof.globalbaro.leading,1997-11-01,104.382109780943
ch.kof.globalbaro.leading,1997-12-01,101.98858930144
ch.kof.globalbaro.leading,1998-01-01,98.8386110450433
ch.kof.globalbaro.leading,1998-02-01,95.5085489355058
ch.kof.globalbaro.leading,1998-03-01,90.113179238222
ch.kof.globalbaro.leading,1998-04-01,90.6116089284946
ch.kof.globalbaro.leading,1998-05-01,91.9326148566331
ch.kof.globalbaro.leading,1998-06-01,96.5062117693814
ch.kof.globalbaro.leading,1998-07-01,98.6847635045527
ch.kof.globalbaro.leading,1998-08-01,97.5231189889567
ch.kof.globalbaro.leading,1998-09-01,99.1645666398222
ch.kof.globalbaro.leading,1998-10-01,89.7876126943972
ch.kof.globalbaro.leading,1998-11-01,84.7836567801827
ch.kof.globalbaro.leading,1998-12-01,90.1490939912005
ch.kof.globalbaro.leading,1999-01-01,98.4903964062721
ch.kof.globalbaro.leading,1999-02-01,105.491012617357
ch.kof.globalbaro.leading,1999-03-01,109.243336757678
ch.kof.globalbaro.leading,1999-04-01,107.984532984198
ch.kof.globalbaro.leading,1999-05-01,110.075512624769
ch.kof.globalbaro.leading,1999-06-01,108.642682096206
ch.kof.globalbaro.leading,1999-07-01,110.067542954543
ch.kof.globalbaro.leading,1999-08-01,110.019718585368
ch.kof.globalbaro.leading,1999-09-01,108.571746936306
ch.kof.globalbaro.leading,1999-10-01,115.067793512928
ch.kof.globalbaro.leading,1999-11-01,113.899865678996
ch.kof.globalbaro.leading,1999-12-01,113.285590275144
ch.kof.globalbaro.leading,2000-01-01,107.460029150805
ch.kof.globalbaro.leading,2000-02-01,106.736442721422
ch.kof.globalbaro.leading,2000-03-01,104.533079357787
ch.kof.globalbaro.leading,2000-04-01,107.86706512612
ch.kof.globalbaro.leading,2000-05-01,106.452441693673
ch.kof.globalbaro.leading,2000-06-01,99.532539953384
ch.kof.globalbaro.leading,2000-07-01,94.7851278748221
ch.kof.globalbaro.leading,2000-08-01,96.2496166873163
ch.kof.globalbaro.leading,2000-09-01,93.5310258192872
ch.kof.globalbaro.leading,2000-10-01,92.412880416148
ch.kof.globalbaro.leading,2000-11-01,94.9177807237768
ch.kof.globalbaro.leading,2000-12-01,93.6608714492744
ch.kof.globalbaro.leading,2001-01-01,95.2655433798441
ch.kof.globalbaro.leading,2001-02-01,92.7802639527874
ch.kof.globalbaro.leading,2001-03-01,94.7309340176479
ch.kof.globalbaro.leading,2001-04-01,89.1899805187663
ch.kof.globalbaro.leading,2001-05-01,88.3188047814671
ch.kof.globalbaro.leading,2001-06-01,91.1812044918786
ch.kof.globalbaro.leading,2001-07-01,93.498867380861
ch.kof.globalbaro.leading,2001-08-01,90.1254337026072
ch.kof.globalbaro.leading,2001-09-01,93.0507315917643
ch.kof.globalbaro.leading,2001-10-01,87.9678518522477
ch.kof.globalbaro.leading,2001-11-01,86.2411210613573
ch.kof.globalbaro.leading,2001-12-01,89.741270906451
ch.kof.globalbaro.leading,2002-01-01,96.3465934941708
ch.kof.globalbaro.leading,2002-02-01,98.2687222425769
ch.kof.globalbaro.leading,2002-03-01,103.524472412142
ch.kof.globalbaro.leading,2002-04-01,99.3473260293844
ch.kof.globalbaro.leading,2002-05-01,108.253432193399
ch.kof.globalbaro.leading,2002-06-01,108.548832776934
ch.kof.globalbaro.leading,2002-07-01,107.423658476629
ch.kof.globalbaro.leading,2002-08-01,103.708855782421
ch.kof.globalbaro.leading,2002-09-01,98.6897246849057
ch.kof.globalbaro.leading,2002-10-01,107.009160119262
ch.kof.globalbaro.leading,2002-11-01,109.348857518551
ch.kof.globalbaro.leading,2002-12-01,108.452032057153
ch.kof.globalbaro.leading,2003-01-01,103.573092234822
ch.kof.globalbaro.leading,2003-02-01,102.532202563197
ch.kof.globalbaro.leading,2003-03-01,100.58673379421
ch.kof.globalbaro.leading,2003-04-01,95.5011126162571
ch.kof.globalbaro.leading,2003-05-01,91.5653912433342
ch.kof.globalbaro.leading,2003-06-01,89.7167371168049
ch.kof.globalbaro.leading,2003-07-01,96.6186251662072
ch.kof.globalbaro.leading,2003-08-01,100.697799350039
ch.kof.globalbaro.leading,2003-09-01,107.49360445043
ch.kof.globalbaro.leading,2003-10-01,107.719272045639
ch.kof.globalbaro.leading,2003-11-01,108.35285419574
ch.kof.globalbaro.leading,2003-12-01,107.090369161218
ch.kof.globalbaro.leading,2004-01-01,106.094522003141
ch.kof.globalbaro.leading,2004-02-01,108.272292396623
ch.kof.globalbaro.leading,2004-03-01,108.021804355168
ch.kof.globalbaro.leading,2004-04-01,111.513567599144
ch.kof.globalbaro.leading,2004-05-01,115.691457426698
ch.kof.globalbaro.leading,2004-06-01,114.774273928389
ch.kof.globalbaro.leading,2004-07-01,111.64279148325
ch.kof.globalbaro.leading,2004-08-01,111.533380829328
ch.kof.globalbaro.leading,2004-09-01,106.830439121341
ch.kof.globalbaro.leading,2004-10-01,101.299425999133
ch.kof.globalbaro.leading,2004-11-01,101.362671993931
ch.kof.globalbaro.leading,2004-12-01,100.345591769844
ch.kof.globalbaro.leading,2005-01-01,97.4858727056215
ch.kof.globalbaro.leading,2005-02-01,99.2237248177802
ch.kof.globalbaro.leading,2005-03-01,97.2347267253462
ch.kof.globalbaro.leading,2005-04-01,98.2244180365706
ch.kof.globalbaro.leading,2005-05-01,91.4413259167533
ch.kof.globalbaro.leading,2005-06-01,91.9080908784137
ch.kof.globalbaro.leading,2005-07-01,91.2178493771316
ch.kof.globalbaro.leading,2005-08-01,93.2949766316189
ch.kof.globalbaro.leading,2005-09-01,94.6976480379136
ch.kof.globalbaro.leading,2005-10-01,97.7206444614429
ch.kof.globalbaro.leading,2005-11-01,95.8078216741176
ch.kof.globalbaro.leading,2005-12-01,94.310629418742
ch.kof.globalbaro.leading,2006-01-01,97.5000383991185
ch.kof.globalbaro.leading,2006-02-01,97.3971283258592
ch.kof.globalbaro.leading,2006-03-01,98.4606374783579
ch.kof.globalbaro.leading,2006-04-01,101.606183702369
ch.kof.globalbaro.leading,2006-05-01,105.194327271787
ch.kof.globalbaro.leading,2006-06-01,104.784896878844
ch.kof.globalbaro.leading,2006-07-01,105.585994587447
ch.kof.globalbaro.leading,2006-08-01,103.494972191455
ch.kof.globalbaro.leading,2006-09-01,100.991437172888
ch.kof.globalbaro.leading,2006-10-01,103.599311525083
ch.kof.globalbaro.leading,2006-11-01,104.481621623379
ch.kof.globalbaro.leading,2006-12-01,105.665298083227
ch.kof.globalbaro.leading,2007-01-01,104.600607856081
ch.kof.globalbaro.leading,2007-02-01,105.261990207367
ch.kof.globalbaro.leading,2007-03-01,106.243140084324
ch.kof.globalbaro.leading,2007-04-01,102.491739930792
ch.kof.globalbaro.leading,2007-05-01,101.439861571432
ch.kof.globalbaro.leading,2007-06-01,97.9505218125396
ch.kof.globalbaro.leading,2007-07-01,98.28864121117
ch.kof.globalbaro.leading,2007-08-01,98.0750968073159
ch.kof.globalbaro.leading,2007-09-01,99.9592707064103
ch.kof.globalbaro.leading,2007-10-01,97.419463139049
ch.kof.globalbaro.leading,2007-11-01,99.1059672361727
ch.kof.globalbaro.leading,2007-12-01,100.43522971458
ch.kof.globalbaro.leading,2008-01-01,99.9932117654038
ch.kof.globalbaro.leading,2008-02-01,97.7188557672816
ch.kof.globalbaro.leading,2008-03-01,90.5858796081575
ch.kof.globalbaro.leading,2008-04-01,90.8597473903279
ch.kof.globalbaro.leading,2008-05-01,84.9675419223124
ch.kof.globalbaro.leading,2008-06-01,86.6652066220055
ch.kof.globalbaro.leading,2008-07-01,85.5457286944986
ch.kof.globalbaro.leading,2008-08-01,82.7869751686791
ch.kof.globalbaro.leading,2008-09-01,82.1824298342205
ch.kof.globalbaro.leading,2008-10-01,82.2099650670085
ch.kof.globalbaro.leading,2008-11-01,68.3931372390286
ch.kof.globalbaro.leading,2008-12-01,53.6041672818779
ch.kof.globalbaro.leading,2009-01-01,52.6882017343707
ch.kof.globalbaro.leading,2009-02-01,57.6400206449428
ch.kof.globalbaro.leading,2009-03-01,67.8704500901468
ch.kof.globalbaro.leading,2009-04-01,68.6702370158737
ch.kof.globalbaro.leading,2009-05-01,86.0642524403306
ch.kof.globalbaro.leading,2009-06-01,98.7044961958949
ch.kof.globalbaro.leading,2009-07-01,98.7315283595654
ch.kof.globalbaro.leading,2009-08-01,109.645376621453
ch.kof.globalbaro.leading,2009-09-01,115.543673427303
ch.kof.globalbaro.leading,2009-10-01,117.085180789493
ch.kof.globalbaro.leading,2009-11-01,130.315034824691
ch.kof.globalbaro.leading,2009-12-01,140.124544037554
ch.kof.globalbaro.leading,2010-01-01,144.005541494581
ch.kof.globalbaro.leading,2010-02-01,140.68008837352
ch.kof.globalbaro.leading,2010-03-01,134.735402894927
ch.kof.globalbaro.leading,2010-04-01,134.875906028088
ch.kof.globalbaro.leading,2010-05-01,129.661075754777
ch.kof.globalbaro.leading,2010-06-01,120.166634104479
ch.kof.globalbaro.leading,2010-07-01,114.901182479319
ch.kof.globalbaro.leading,2010-08-01,110.274219364202
ch.kof.globalbaro.leading,2010-09-01,105.023641961335
ch.kof.globalbaro.leading,2010-10-01,103.764386661702
ch.kof.globalbaro.leading,2010-11-01,103.709107729019
ch.kof.globalbaro.leading,2010-12-01,102.251376702106
ch.kof.globalbaro.leading,2011-01-01,101.978153929903
ch.kof.globalbaro.leading,2011-02-01,102.058425035462
ch.kof.globalbaro.leading,2011-03-01,101.743154826232
ch.kof.globalbaro.leading,2011-04-01,99.9131811795865
ch.kof.globalbaro.leading,2011-05-01,97.2683255009251
ch.kof.globalbaro.leading,2011-06-01,96.2789958826311
ch.kof.globalbaro.leading,2011-07-01,95.9606610776441
ch.kof.globalbaro.leading,2011-08-01,96.6370236406706
ch.kof.globalbaro.leading,2011-09-01,94.4804285108476
ch.kof.globalbaro.leading,2011-10-01,91.9922235713502
ch.kof.globalbaro.leading,2011-11-01,87.4459915013907
ch.kof.globalbaro.leading,2011-12-01,86.4167554549448
ch.kof.globalbaro.leading,2012-01-01,84.8857514835415
ch.kof.globalbaro.leading,2012-02-01,87.056551867029
ch.kof.globalbaro.leading,2012-03-01,89.8929435261271
ch.kof.globalbaro.leading,2012-04-01,93.3170481253902
ch.kof.globalbaro.leading,2012-05-01,91.1093063084802
ch.kof.globalbaro.leading,2012-06-01,90.6456076321176
ch.kof.globalbaro.leading,2012-07-01,90.7883475022273
ch.kof.globalbaro.leading,2012-08-01,89.2446018758503
ch.kof.globalbaro.leading,2012-09-01,93.3025094101978
ch.kof.globalbaro.leading,2012-10-01,96.601555037488
ch.kof.globalbaro.leading,2012-11-01,99.3869423598351
ch.kof.globalbaro.leading,2012-12-01,104.18492912862
ch.kof.globalbaro.leading,2013-01-01,105.10551401965
ch.kof.globalbaro.leading,2013-02-01,106.130664849398
ch.kof.globalbaro.leading,2013-03-01,103.366385949688
ch.kof.globalbaro.leading,2013-04-01,99.2369274468624
ch.kof.globalbaro.leading,2013-05-01,99.9732366976788
ch.kof.globalbaro.leading,2013-06-01,103.768501765832
ch.kof.globalbaro.leading,2013-07-01,103.691543985748
ch.kof.globalbaro.leading,2013-08-01,105.793615263499
ch.kof.globalbaro.leading,2013-09-01,107.809501350754
ch.kof.globalbaro.leading,2013-10-01,105.560884631373
ch.kof.globalbaro.leading,2013-11-01,104.871844677918
ch.kof.globalbaro.leading,2013-12-01,101.887511537894
ch.kof.globalbaro.leading,2014-01-01,98.8207244152813
ch.kof.globalbaro.leading,2014-02-01,98.7379390126607
ch.kof.globalbaro.leading,2014-03-01,99.5767867182885
ch.kof.globalbaro.leading,2014-04-01,101.011612720488
ch.kof.globalbaro.leading,2014-05-01,101.471259364227
ch.kof.globalbaro.leading,2014-06-01,100.186373158476
ch.kof.globalbaro.leading,2014-07-01,98.9535182801735
ch.kof.globalbaro.leading,2014-08-01,98.5715631792549
ch.kof.globalbaro.leading,2014-09-01,95.5373894921888
ch.kof.globalbaro.leading,2014-10-01,94.4207495363024
ch.kof.globalbaro.leading,2014-11-01,94.9765505682022
ch.kof.globalbaro.leading,2014-12-01,94.6296736645617
ch.kof.globalbaro.leading,2015-01-01,95.4902862939045
ch.kof.globalbaro.leading,2015-02-01,94.0163788326069
ch.kof.globalbaro.leading,2015-03-01,95.2238010887708
ch.kof.globalbaro.leading,2015-04-01,93.3323705587605
ch.kof.globalbaro.leading,2015-05-01,94.1081034816196
ch.kof.globalbaro.leading,2015-06-01,94.0127173418831
ch.kof.globalbaro.leading,2015-07-01,91.0705335089033
ch.kof.globalbaro.leading,2015-08-01,90.0133707747178
ch.kof.globalbaro.leading,2015-09-01,88.9376535092229
ch.kof.globalbaro.leading,2015-10-01,91.4535789568868
ch.kof.globalbaro.leading,2015-11-01,94.1178470617814
ch.kof.globalbaro.leading,2015-12-01,97.6412176798131
ch.kof.globalbaro.leading,2016-01-01,96.0992950874026
ch.kof.globalbaro.leading,2016-02-01,93.5610102373402
ch.kof.globalbaro.leading,2016-03-01,90.3141403276282
ch.kof.globalbaro.leading,2016-04-01,93.7413228877137
ch.kof.globalbaro.leading,2016-05-01,96.6668786377141
ch.kof.globalbaro.leading,2016-06-01,99.5695093991476
ch.kof.globalbaro.leading,2016-07-01,102.304732617317
ch.kof.globalbaro.leading,2016-08-01,103.071046765038
ch.kof.globalbaro.leading,2016-09-01,105.938076481445
ch.kof.globalbaro.leading,2016-10-01,106.383356792199
ch.kof.globalbaro.leading,2016-11-01,104.198259436682
ch.kof.globalbaro.leading,2016-12-01,102.678491797995
ch.kof.globalbaro.leading,2017-01-01,103.421310791038
ch.kof.globalbaro.leading,2017-02-01,107.513348117738
ch.kof.globalbaro.leading,2017-03-01,111.968282358493
ch.kof.globalbaro.leading,2017-04-01,108.980139716934
ch.kof.globalbaro.leading,2017-05-01,108.601291563894
ch.kof.globalbaro.leading,2017-06-01,106.357939836729
ch.kof.globalbaro.leading,2017-07-01,107.690891179949
ch.kof.globalbaro.leading,2017-08-01,105.347465391006
ch.kof.globalbaro.leading,2017-09-01,105.125250060558
ch.kof.globalbaro.leading,2017-10-01,104.156489610152
ch.kof.globalbaro.leading,2017-11-01,103.115942126295
ch.kof.globalbaro.leading,2017-12-01,101.365117673405
ch.kof.globalbaro.leading,2018-01-01,102.310786005498
ch.kof.globalbaro.leading,2018-02-01,100.397815028609
ch.kof.globalbaro.leading,2018-03-01,98.6900821793306
ch.kof.globalbaro.leading,2018-04-01,99.7469495978869
ch.kof.globalbaro.leading,2018-05-01,98.6606238567642
ch.kof.globalbaro.leading,2018-06-01,96.6723399150001
ch.kof.globalbaro.leading,2018-07-01,92.7528885209222
ch.kof.globalbaro.leading,2018-08-01,93.3667733415906
ch.kof.globalbaro.leading,2018-09-01,90.0110642402511
ch.kof.globalbaro.leading,2018-10-01,89.7504490581038
ch.kof.globalbaro.leading,2018-11-01,91.0160719249589
ch.kof.globalbaro.leading,2018-12-01,94.7991695580163
ch.kof.globalbaro.leading,2019-01-01,95.095529292395
ch.kof.globalbaro.leading,2019-02-01,92.1907764075147
ch.kof.globalbaro.leading,2019-03-01,91.3738328750297
ch.kof.globalbaro.leading,2019-04-01,92.4396719920481
ch.kof.globalbaro.leading,2019-05-01,92.5182745615722
ch.kof.globalbaro.leading,2019-06-01,92.3451566028487
ch.kof.globalbaro.leading,2019-07-01,92.2151084414979
ch.kof.globalbaro.leading,2019-08-01,93.0721950646348
ch.kof.globalbaro.leading,2019-09-01,96.7045358963627
ch.kof.globalbaro.leading,2019-10-01,98.205878686133
ch.kof.globalbaro.leading,2019-11-01,98.3712491827803
ch.kof.globalbaro.leading,2019-12-01,98.9770795846195
ch.kof.globalbaro.leading,2020-01-01,97.3855220993464
ch.kof.globalbaro.leading,2020-02-01,101.834629299523
ch.kof.globalbaro.leading,2020-03-01,90.9883287636316
ch.kof.globalbaro.leading,2020-04-01,87.6000981254682
ch.kof.globalbaro.leading,2020-05-01,48.7709889653133
ch.kof.globalbaro.leading,2020-06-01,59.740664960228
ch.kof.globalbaro.leading,2020-07-01,81.7642342177486
ch.kof.globalbaro.leading,2020-08-01,107.015847016318
ch.kof.globalbaro.leading,2020-09-01,111.993549000613
ch.kof.globalbaro.leading,2020-10-01,99.4865349513375
ch.kof.globalbaro.leading,2020-11-01,113.759358505161
ch.kof.globalbaro.leading,2020-12-01,106.511199012173
ch.kof.globalbaro.leading,2021-01-01,120.42062849296
ch.kof.globalbaro.leading,2021-02-01,105.017856806459
ch.kof.globalbaro.leading,2021-03-01,119.565082924345
ch.kof.globalbaro.leading,2021-04-01,125.334296632246
ch.kof.globalbaro.leading,2021-05-01,139.266771687157
ch.kof.globalbaro.leading,2021-06-01,134.46736452045
ch.kof.globalbaro.leading,2021-07-01,127.84183327304
ch.kof.globalbaro.leading,2021-08-01,116.665566842892
ch.kof.globalbaro.leading,2021-09-01,109.165677538394
ch.kof.globalbaro.leading,2021-10-01,100.502083812857
ch.kof.globalbaro.leading,2021-11-01,100.057475666703
ch.kof.globalbaro.leading,2021-12-01,100.233659282462
ch.kof.globalbaro.leading,2022-01-01,109.16902454028
ch.kof.globalbaro.leading,2022-02-01,97.3312547726366
ch.kof.globalbaro.leading,2022-03-01,94.5383200575688
ch.kof.globalbaro.leading,2022-04-01,83.8882699507735
ch.kof.globalbaro.leading,2022-05-01,86.2397615786172
ch.kof.globalbaro.leading,2022-06-01,86.2348316126683
ch.kof.globalbaro.leading,2022-07-01,85.6144133678879
ch.kof.globalbaro.leading,2022-08-01,81.6519797419819
ch.kof.globalbaro.leading,2022-09-01,85.6192141718918
ch.kof.globalbaro.leading,2022-10-01,85.5992529556938
ch.kof.globalbaro.leading,2022-11-01,83.4323935684651
ch.kof.globalbaro.leading,2022-12-01,81.1299224191789
ch.kof.globalbaro.leading,2023-01-01,79.1263082064033
ch.kof.globalbaro.leading,2023-02-01,90.3661695526115
ch.kof.globalbaro.leading,2023-03-01,95.5783591530958
ch.kof.globalbaro.leading,2023-04-01,94.4772701236794
